tier.name,time.start,time.end,dur.sec,recording,clip.onset,tod.clip.onset,spkr.type,spkr.type.corr
CHI,8.53,8.9,0.370000000000001,M-F05-C02,170545,085250,CHI,other/unknown
OTR,11.09,12.21,1.120000000000001,M-F05-C02,170545,085250,mujer.,mujer
CHI,13.785,14.325,0.5399999999999991,M-F05-C02,170545,085250,CHI,other/unknown
OTR,14.35,15.59,1.2400000000000002,M-F05-C02,170545,085250,niña.,niña
CHI,14.855,15.165,0.3099999999999987,M-F05-C02,170545,085250,CHI,other/unknown
CHI,15.36,15.97,0.6100000000000012,M-F05-C02,170545,085250,CHI,other/unknown
OTR,20.232,23.982,3.75,M-F05-C02,170545,085250,niña.,niña
CHI,24.165,24.495,0.33000000000000185,M-F05-C02,170545,085250,CHI,other/unknown
OTR,30.44,32.05,1.6099999999999959,M-F05-C02,170545,085250,niña.,niña
CHI,32.33,32.7,0.37000000000000455,M-F05-C02,170545,085250,CHI,other/unknown
OTR,33.2,34.72,1.519999999999996,M-F05-C02,170545,085250,niña.,niña
CHI,34.855,35.215,0.36000000000000654,M-F05-C02,170545,085250,CHI,other/unknown
OTR,35.945,37.845,1.8999999999999986,M-F05-C02,170545,085250,niña.,niña
OTR,37.9,39.43,1.5300000000000011,M-F05-C02,170545,085250,niña.,niña
OTR,41.1,42.36,1.259999999999998,M-F05-C02,170545,085250,niña.,niña
CHI,43.195,43.615,0.4200000000000017,M-F05-C02,170545,085250,CHI,other/unknown
OTR,44.89,47.95,3.0600000000000023,M-F05-C02,170545,085250,niña.,niña
CHI,48.075,48.445,0.36999999999999744,M-F05-C02,170545,085250,CHI,other/unknown
OTR,48.69,51,2.3100000000000023,M-F05-C02,170545,085250,niña.,niña
OTR,51.88,53.12,1.2399999999999949,M-F05-C02,170545,085250,niña.,niña
CHI,65.39,65.73,0.3400000000000034,M-F05-C02,170545,085250,CHI,other/unknown
CHI,103.03,103.33,0.29999999999999716,M-F05-C02,170545,085250,CHI,other/unknown
CHI,103.535,103.785,0.25,M-F05-C02,170545,085250,CHI,other/unknown
CHI,103.9,104.18,0.28000000000000114,M-F05-C02,170545,085250,CHI,other/unknown
OTR,115.22,119.11,3.8900000000000006,M-F05-C02,170545,085250,niña.,niña
CHI,119.14,119.49,0.3499999999999943,M-F05-C02,170545,085250,CHI,other/unknown
OTR,119.63,121.32,1.6899999999999977,M-F05-C02,170545,085250,niña.,niña
CHI,133.105,133.445,0.3400000000000034,M-F05-C02,170545,085250,CHI,other/unknown
OTR,133.76,135.46,1.700000000000017,M-F05-C02,170545,085250,mujer.,mujer
CHI,137.025,137.305,0.28000000000000114,M-F05-C02,170545,085250,CHI,other/unknown
OTR,137.35,138.82,1.4699999999999989,M-F05-C02,170545,085250,niña.,niña
CHI,138.925,140.495,1.5699999999999932,M-F05-C02,170545,085250,CHI,other/unknown
OTR,141.01,143.19,2.180000000000007,M-F05-C02,170545,085250,niña.,niña
OTR,145.33,147.9,2.569999999999993,M-F05-C02,170545,085250,niña.,niña
CHI,145.61,145.86,0.25,M-F05-C02,170545,085250,CHI,other/unknown
OTR,149.23,151.95,2.719999999999999,M-F05-C02,170545,085250,niña.,niña
CHI,153.495,153.895,0.4000000000000057,M-F05-C02,170545,085250,CHI,other/unknown
CHI,154.305,154.605,0.29999999999998295,M-F05-C02,170545,085250,CHI,other/unknown
CHI,155.015,155.335,0.3200000000000216,M-F05-C02,170545,085250,CHI,other/unknown
CHI,155.785,156.155,0.37000000000000455,M-F05-C02,170545,085250,CHI,other/unknown
CHI,156.88,157.2,0.3199999999999932,M-F05-C02,170545,085250,CHI,other/unknown
CHI,157.6,157.88,0.28000000000000114,M-F05-C02,170545,085250,CHI,other/unknown
CHI,158.35,158.71,0.36000000000001364,M-F05-C02,170545,085250,CHI,other/unknown
CHI,159.81,160.18,0.37000000000000455,M-F05-C02,170545,085250,CHI,other/unknown
CHI,160.735,161.015,0.2799999999999727,M-F05-C02,170545,085250,CHI,other/unknown
CHI,161.285,162.105,0.8199999999999932,M-F05-C02,170545,085250,CHI,other/unknown
OTR,278.37,281.2,2.829999999999984,M-F05-C02,170545,085250,niña.,niña
CHI,281.765,282.045,0.28000000000002956,M-F05-C02,170545,085250,CHI,other/unknown
CHI,0,0.21,0.21,M-F05-C02,173203,091908,CHI,other/unknown
OTR,0.17,2.44,2.27,M-F05-C02,173203,091908,hombre.,hombre
CHI,3.61,4.91,1.3000000000000003,M-F05-C02,173203,091908,CHI,other/unknown
OTR,5.49,6.79,1.2999999999999998,M-F05-C02,173203,091908,hombre.,hombre
OTR,7.055,10.335,3.280000000000001,M-F05-C02,173203,091908,hombre.,hombre
OTR,13.48,20.13,6.649999999999999,M-F05-C02,173203,091908,hombre.,hombre
OTR,21.71,23.22,1.509999999999998,M-F05-C02,173203,091908,hombre.,hombre
OTR,24.04,25.74,1.6999999999999993,M-F05-C02,173203,091908,hombre.,hombre
OTR,54.56,56.33,1.769999999999996,M-F05-C02,173203,091908,hombre.,hombre
OTR,58.22,59.5,1.2800000000000011,M-F05-C02,173203,091908,hombre.,hombre
CHI,78.13,80.55,2.4200000000000017,M-F05-C02,173203,091908,CHI,other/unknown
CHI,84.8,86.09,1.2900000000000063,M-F05-C02,173203,091908,CHI,other/unknown
CHI,86.575,87.955,1.3799999999999955,M-F05-C02,173203,091908,CHI,other/unknown
OTR,88.72,91.4,2.680000000000007,M-F05-C02,173203,091908,hombre.,hombre
CHI,89.175,89.715,0.5400000000000063,M-F05-C02,173203,091908,CHI,other/unknown
CHI,90.885,91.195,0.30999999999998806,M-F05-C02,173203,091908,CHI,other/unknown
CHI,91.55,92.6,1.0499999999999972,M-F05-C02,173203,091908,CHI,other/unknown
CHI,92.765,93.785,1.019999999999996,M-F05-C02,173203,091908,CHI,other/unknown
CHI,94.015,94.375,0.35999999999999943,M-F05-C02,173203,091908,CHI,other/unknown
CHI,94.685,95.005,0.3199999999999932,M-F05-C02,173203,091908,CHI,other/unknown
CHI,95.315,95.695,0.37999999999999545,M-F05-C02,173203,091908,CHI,other/unknown
CHI,96.005,96.295,0.29000000000000625,M-F05-C02,173203,091908,CHI,other/unknown
CHI,96.74,97.92,1.1800000000000068,M-F05-C02,173203,091908,CHI,other/unknown
OTR,98.09,99.91,1.8199999999999932,M-F05-C02,173203,091908,hombre.,hombre
CHI,98.42,99.84,1.4200000000000017,M-F05-C02,173203,091908,CHI,other/unknown
CHI,100.26,101.69,1.4299999999999926,M-F05-C02,173203,091908,CHI,other/unknown
OTR,101.31,104.17,2.8599999999999994,M-F05-C02,173203,091908,hombre.,hombre
CHI,102.505,103.315,0.8100000000000023,M-F05-C02,173203,091908,CHI,other/unknown
CHI,104.33,105.37,1.0400000000000063,M-F05-C02,173203,091908,CHI,other/unknown
OTR,104.875,108.085,3.2099999999999937,M-F05-C02,173203,091908,hombre.,hombre
CHI,107.24,107.39,0.15000000000000568,M-F05-C02,173203,091908,CHI,other/unknown
CHI,111.965,112.425,0.45999999999999375,M-F05-C02,173203,091908,CHI,other/unknown
CHI,112.635,113.155,0.519999999999996,M-F05-C02,173203,091908,CHI,other/unknown
CHI,113.215,114.755,1.539999999999992,M-F05-C02,173203,091908,CHI,other/unknown
OTR,114.8,115.63,0.8299999999999983,M-F05-C02,173203,091908,hombre.,hombre
CHI,114.995,117.005,2.009999999999991,M-F05-C02,173203,091908,CHI,other/unknown
OTR,117.14,118.41,1.269999999999996,M-F05-C02,173203,091908,hombre.,hombre
CHI,117.93,118.39,0.45999999999999375,M-F05-C02,173203,091908,CHI,other/unknown
CHI,123.9,124.68,0.7800000000000011,M-F05-C02,173203,091908,CHI,other/unknown
CHI,125.18,125.34,0.1599999999999966,M-F05-C02,173203,091908,CHI,other/unknown
CHI,125.62,125.92,0.29999999999999716,M-F05-C02,173203,091908,CHI,other/unknown
CHI,126.07,126.98,0.9100000000000108,M-F05-C02,173203,091908,CHI,other/unknown
OTR,128.17,130.15,1.9800000000000182,M-F05-C02,173203,091908,hombre.,hombre
CHI,128.635,128.815,0.18000000000000682,M-F05-C02,173203,091908,CHI,other/unknown
CHI,129.465,129.975,0.5099999999999909,M-F05-C02,173203,091908,CHI,other/unknown
CHI,130.24,130.61,0.37000000000000455,M-F05-C02,173203,091908,CHI,other/unknown
CHI,169.935,171.285,1.3499999999999943,M-F05-C02,173203,091908,CHI,other/unknown
OTR,171.88,172.78,0.9000000000000057,M-F05-C02,173203,091908,hombre.,hombre
CHI,172.6,173.28,0.6800000000000068,M-F05-C02,173203,091908,CHI,other/unknown
OTR,173.555,174.855,1.299999999999983,M-F05-C02,173203,091908,hombre.,hombre
CHI,175.26,175.63,0.37000000000000455,M-F05-C02,173203,091908,CHI,other/unknown
OTR,175.86,177.32,1.4599999999999795,M-F05-C02,173203,091908,hombre.,hombre
CHI,292.365,294.005,1.6399999999999864,M-F05-C02,173203,091908,CHI,other/unknown
OTR,293.98,294.98,1,M-F05-C02,173203,091908,hombre.,hombre
CHI,294.905,296.075,1.170000000000016,M-F05-C02,173203,091908,CHI,other/unknown
OTR,295.915,296.555,0.6399999999999864,M-F05-C02,173203,091908,hombre.,hombre
CHI,31.15,31.52,0.370000000000001,M-F06-C01,084144,001751,CHI,other/unknown
CHI,33.975,36.175,2.1999999999999957,M-F06-C01,084144,001751,CHI,other/unknown
CHI,36.595,37.655,1.0600000000000023,M-F06-C01,084144,001751,CHI,other/unknown
CHI,42.095,42.955,0.8599999999999994,M-F06-C01,084144,001751,CHI,other/unknown
CHI,56.505,57.125,0.6199999999999974,M-F06-C01,084144,001751,CHI,other/unknown
OTR,57.4,58.33,0.9299999999999997,M-F06-C01,084144,001751,niña.,niña
CHI,73.005,73.565,0.5600000000000023,M-F06-C01,084144,001751,CHI,other/unknown
CHI,100.155,100.475,0.3199999999999932,M-F06-C01,084144,001751,CHI,other/unknown
CHI,138.745,142.195,3.4499999999999886,M-F06-C01,084144,001751,CHI,other/unknown
CHI,155.21,155.97,0.7599999999999909,M-F06-C01,084144,001751,CHI,other/unknown
CHI,161.11,161.93,0.8199999999999932,M-F06-C01,084144,001751,CHI,other/unknown
CHI,173.04,173.54,0.5,M-F06-C01,084144,001751,CHI,other/unknown
CHI,175.37,175.59,0.21999999999999886,M-F06-C01,084144,001751,CHI,other/unknown
CHI,205.975,206.295,0.3199999999999932,M-F06-C01,084144,001751,CHI,other/unknown
OTR,205.99,207.68,1.6899999999999977,M-F06-C01,084144,001751,niña.,niña
CHI,207.555,207.745,0.18999999999999773,M-F06-C01,084144,001751,CHI,other/unknown
CHI,209.06,211.06,2,M-F06-C01,084144,001751,CHI,other/unknown
CHI,211.43,211.71,0.28000000000000114,M-F06-C01,084144,001751,CHI,other/unknown
OTR,213.55,215.05,1.5,M-F06-C01,084144,001751,niña.,niña
CHI,213.75,213.93,0.18000000000000682,M-F06-C01,084144,001751,CHI,other/unknown
CHI,288.85,289.31,0.45999999999997954,M-F06-C01,084144,001751,CHI,other/unknown
CHI,290.99,291.15,0.15999999999996817,M-F06-C01,084144,001751,CHI,other/unknown
CHI,291.6,293.19,1.589999999999975,M-F06-C01,084144,001751,CHI,other/unknown
CHI,293.765,295.435,1.670000000000016,M-F06-C01,084144,001751,CHI,other/unknown
CHI,295.96,297.29,1.330000000000041,M-F06-C01,084144,001751,CHI,other/unknown
CHI,297.625,297.785,0.160000000000025,M-F06-C01,084144,001751,CHI,other/unknown
CHI,299.625,300.001,0.37599999999997635,M-F06-C01,084144,001751,CHI,other/unknown
CHI,0.08,0.35,0.26999999999999996,M-F06-C01,084750,002357,CHI,other/unknown
CHI,15.86,16.26,0.40000000000000213,M-F06-C01,084750,002357,CHI,other/unknown
CHI,17.22,17.65,0.4299999999999997,M-F06-C01,084750,002357,CHI,other/unknown
CHI,20.42,20.63,0.2099999999999973,M-F06-C01,084750,002357,CHI,other/unknown
CHI,20.81,21.5,0.6900000000000013,M-F06-C01,084750,002357,CHI,other/unknown
CHI,85.855,86.095,0.23999999999999488,M-F06-C01,084750,002357,CHI,other/unknown
CHI,87.775,88.115,0.3399999999999892,M-F06-C01,084750,002357,CHI,other/unknown
CHI,92.325,93.555,1.230000000000004,M-F06-C01,084750,002357,CHI,other/unknown
CHI,94.78,95.41,0.6299999999999955,M-F06-C01,084750,002357,CHI,other/unknown
CHI,122.155,123.195,1.039999999999992,M-F06-C01,084750,002357,CHI,other/unknown
CHI,137.965,138.195,0.22999999999998977,M-F06-C01,084750,002357,CHI,other/unknown
CHI,152.83,153.68,0.8499999999999943,M-F06-C01,084750,002357,CHI,other/unknown
CHI,156.885,157.235,0.35000000000002274,M-F06-C01,084750,002357,CHI,other/unknown
OTR,185.97,188.2,2.2299999999999898,M-F06-C01,084750,002357,niña.,niña
CHI,188.06,188.96,0.9000000000000057,M-F06-C01,084750,002357,CHI,other/unknown
OTR,188.77,190.07,1.299999999999983,M-F06-C01,084750,002357,niña.,niña
CHI,204.97,205.68,0.710000000000008,M-F06-C01,084750,002357,CHI,other/unknown
OTR,205.88,207.66,1.7800000000000011,M-F06-C01,084750,002357,niña.,niña
CHI,221.228,221.458,0.22999999999998977,M-F06-C01,084750,002357,CHI,other/unknown
OTR,221.885,223.505,1.6200000000000045,M-F06-C01,084750,002357,niña.,niña
CHI,223.343,224.283,0.9399999999999977,M-F06-C01,084750,002357,CHI,other/unknown
OTR,224.32,225.48,1.1599999999999966,M-F06-C01,084750,002357,niña.,niña
OTR,227.54,229.43,1.8900000000000148,M-F06-C01,084750,002357,niña.,niña
CHI,229.838,230.148,0.3100000000000023,M-F06-C01,084750,002357,CHI,other/unknown
OTR,235.62,239.07,3.4499999999999886,M-F06-C01,084750,002357,niña.,niña
CHI,240.013,240.773,0.7599999999999909,M-F06-C01,084750,002357,CHI,other/unknown
OTR,240.75,242.675,1.9250000000000114,M-F06-C01,084750,002357,niña.,niña
CHI,240.873,241.123,0.25,M-F06-C01,084750,002357,CHI,other/unknown
CHI,241.568,242.358,0.789999999999992,M-F06-C01,084750,002357,CHI,other/unknown
CHI,242.643,245.113,2.469999999999999,M-F06-C01,084750,002357,CHI,other/unknown
OTR,242.675,245.815,3.1399999999999864,M-F06-C01,084750,002357,niña.,niña
CHI,246.098,246.628,0.5299999999999727,M-F06-C01,084750,002357,CHI,other/unknown
CHI,248.133,248.903,0.7699999999999818,M-F06-C01,084750,002357,CHI,other/unknown
CHI,253.828,254.058,0.22999999999998977,M-F06-C01,084750,002357,CHI,other/unknown
CHI,254.743,255.273,0.5300000000000011,M-F06-C01,084750,002357,CHI,other/unknown
CHI,256.848,257.298,0.44999999999998863,M-F06-C01,084750,002357,CHI,other/unknown
CHI,47.63,48.63,1,M-F06-C01,093312,010919,CHI,other/unknown
CHI,165.13,165.53,0.4000000000000057,M-F06-C01,093312,010919,CHI,other/unknown
CHI,174.12,174.44,0.3199999999999932,M-F06-C01,093312,010919,CHI,other/unknown
CHI,175.42,175.62,0.20000000000001705,M-F06-C01,093312,010919,CHI,other/unknown
CHI,175.97,176.17,0.19999999999998863,M-F06-C01,093312,010919,CHI,other/unknown
CHI,177.49,177.74,0.25,M-F06-C01,093312,010919,CHI,other/unknown
CHI,195.025,195.415,0.38999999999998636,M-F06-C01,093312,010919,CHI,other/unknown
OTR,195.41,195.98,0.5699999999999932,M-F06-C01,093312,010919,mujer.,mujer
CHI,206.99,207.41,0.4199999999999875,M-F06-C01,093312,010919,CHI,other/unknown
CHI,208.7,208.92,0.21999999999999886,M-F06-C01,093312,010919,CHI,other/unknown
CHI,210.14,210.46,0.3200000000000216,M-F06-C01,093312,010919,CHI,other/unknown
CHI,239.19,239.66,0.46999999999999886,M-F06-C01,093312,010919,CHI,other/unknown
CHI,241.505,241.805,0.30000000000001137,M-F06-C01,093312,010919,CHI,other/unknown
CHI,242.275,242.825,0.549999999999983,M-F06-C01,093312,010919,CHI,other/unknown
CHI,247.96,248.5,0.539999999999992,M-F06-C01,093312,010919,CHI,other/unknown
CHI,248.91,249.07,0.1599999999999966,M-F06-C01,093312,010919,CHI,other/unknown
CHI,249.32,249.72,0.4000000000000057,M-F06-C01,093312,010919,CHI,other/unknown
OTR,249.7,251.04,1.3400000000000034,M-F06-C01,093312,010919,mujer.,mujer
CHI,250.67,250.96,0.29000000000002046,M-F06-C01,093312,010919,CHI,other/unknown
CHI,254.115,254.445,0.3299999999999841,M-F06-C01,093312,010919,CHI,other/unknown
CHI,254.65,258.15,3.4999999999999716,M-F06-C01,093312,010919,CHI,other/unknown
CHI,258.36,258.7,0.339999999999975,M-F06-C01,093312,010919,CHI,other/unknown
CHI,259.01,260.48,1.4700000000000273,M-F06-C01,093312,010919,CHI,other/unknown
CHI,261.005,261.475,0.4700000000000273,M-F06-C01,093312,010919,CHI,other/unknown
CHI,262.19,264.16,1.9700000000000273,M-F06-C01,093312,010919,CHI,other/unknown
CHI,278.005,278.255,0.25,M-F06-C01,093312,010919,CHI,other/unknown
CHI,284.65,285.05,0.4000000000000341,M-F06-C01,093312,010919,CHI,other/unknown
OTR,285.05,286.72,1.670000000000016,M-F06-C01,093312,010919,mujer.,mujer
CHI,285.94,286.33,0.38999999999998636,M-F06-C01,093312,010919,CHI,other/unknown
CHI,286.755,287.125,0.37000000000000455,M-F06-C01,093312,010919,CHI,other/unknown
CHI,287.38,287.7,0.3199999999999932,M-F06-C01,093312,010919,CHI,other/unknown
CHI,290.97,291.3,0.3299999999999841,M-F06-C01,093312,010919,CHI,other/unknown
CHI,291.535,291.825,0.2899999999999636,M-F06-C01,093312,010919,CHI,other/unknown
OTR,291.79,293.17,1.3799999999999955,M-F06-C01,093312,010919,mujer.,mujer
CHI,297.7,297.97,0.27000000000003865,M-F06-C01,093312,010919,CHI,other/unknown
CHI,298.425,299.335,0.9099999999999682,M-F06-C01,093312,010919,CHI,other/unknown
CHI,23.81,24.08,0.2699999999999996,M-F06-C01,094441,012048,CHI,other/unknown
CHI,35.28,35.5,0.21999999999999886,M-F06-C01,094441,012048,CHI,other/unknown
CHI,51.12,51.27,0.15000000000000568,M-F06-C01,094441,012048,CHI,other/unknown
CHI,52.255,52.515,0.259999999999998,M-F06-C01,094441,012048,CHI,other/unknown
CHI,53.215,53.815,0.5999999999999943,M-F06-C01,094441,012048,CHI,other/unknown
CHI,55.605,58.095,2.490000000000002,M-F06-C01,094441,012048,CHI,other/unknown
CHI,58.93,59.26,0.3299999999999983,M-F06-C01,094441,012048,CHI,other/unknown
CHI,59.825,60.975,1.1499999999999986,M-F06-C01,094441,012048,CHI,other/unknown
CHI,62.37,63.3,0.9299999999999997,M-F06-C01,094441,012048,CHI,other/unknown
CHI,64.905,66.355,1.4500000000000028,M-F06-C01,094441,012048,CHI,other/unknown
CHI,67.65,68.65,1,M-F06-C01,094441,012048,CHI,other/unknown
CHI,69.14,69.42,0.28000000000000114,M-F06-C01,094441,012048,CHI,other/unknown
CHI,70.63,70.87,0.2400000000000091,M-F06-C01,094441,012048,CHI,other/unknown
CHI,71.33,71.7,0.37000000000000455,M-F06-C01,094441,012048,CHI,other/unknown
CHI,72.045,73.155,1.1099999999999994,M-F06-C01,094441,012048,CHI,other/unknown
CHI,74.52,75.12,0.6000000000000085,M-F06-C01,094441,012048,CHI,other/unknown
CHI,75.96,76.61,0.6500000000000057,M-F06-C01,094441,012048,CHI,other/unknown
CHI,82.16,82.45,0.29000000000000625,M-F06-C01,094441,012048,CHI,other/unknown
CHI,97.9,98.38,0.47999999999998977,M-F06-C01,094441,012048,CHI,other/unknown
CHI,114.06,114.29,0.23000000000000398,M-F06-C01,094441,012048,CHI,other/unknown
CHI,115.385,115.835,0.44999999999998863,M-F06-C01,094441,012048,CHI,other/unknown
CHI,117.28,117.69,0.4099999999999966,M-F06-C01,094441,012048,CHI,other/unknown
CHI,118.195,118.445,0.25,M-F06-C01,094441,012048,CHI,other/unknown
CHI,118.91,119.26,0.3500000000000085,M-F06-C01,094441,012048,CHI,other/unknown
CHI,119.615,119.885,0.27000000000001023,M-F06-C01,094441,012048,CHI,other/unknown
CHI,120.4,120.75,0.3499999999999943,M-F06-C01,094441,012048,CHI,other/unknown
CHI,121.925,122.295,0.37000000000000455,M-F06-C01,094441,012048,CHI,other/unknown
OTR,123.18,125.36,2.1799999999999926,M-F06-C01,094441,012048,mujer.,mujer
OTR,126.47,127.73,1.2600000000000051,M-F06-C01,094441,012048,mujer.,mujer
CHI,132.05,132.39,0.339999999999975,M-F06-C01,094441,012048,CHI,other/unknown
CHI,141.63,141.92,0.28999999999999204,M-F06-C01,094441,012048,CHI,other/unknown
CHI,152.255,152.515,0.2599999999999909,M-F06-C01,094441,012048,CHI,other/unknown
CHI,152.975,153.525,0.5500000000000114,M-F06-C01,094441,012048,CHI,other/unknown
CHI,157.16,157.6,0.4399999999999977,M-F06-C01,094441,012048,CHI,other/unknown
CHI,158.64,159.88,1.240000000000009,M-F06-C01,094441,012048,CHI,other/unknown
CHI,160.36,161.89,1.5299999999999727,M-F06-C01,094441,012048,CHI,other/unknown
OTR,160.49,161.31,0.8199999999999932,M-F06-C01,094441,012048,mujer.,mujer
CHI,162.385,162.605,0.21999999999999886,M-F06-C01,094441,012048,CHI,other/unknown
CHI,162.995,164.815,1.8199999999999932,M-F06-C01,094441,012048,CHI,other/unknown
CHI,169.315,170.575,1.259999999999991,M-F06-C01,094441,012048,CHI,other/unknown
CHI,176.255,176.555,0.30000000000001137,M-F06-C01,094441,012048,CHI,other/unknown
CHI,231.09,231.34,0.25,M-F06-C01,094441,012048,CHI,other/unknown
CHI,246.755,247.085,0.3300000000000125,M-F06-C01,094441,012048,CHI,other/unknown
OTR,247.15,248.84,1.6899999999999977,M-F06-C01,094441,012048,mujer.,mujer
OTR,248.91,250.42,1.509999999999991,M-F06-C01,094441,012048,mujer.,mujer
CHI,251.25,253.2,1.9499999999999886,M-F06-C01,094441,012048,CHI,other/unknown
OTR,252.57,254.93,2.3600000000000136,M-F06-C01,094441,012048,mujer.,mujer
CHI,253.265,253.695,0.4300000000000068,M-F06-C01,094441,012048,CHI,other/unknown
CHI,265.12,265.66,0.5400000000000205,M-F06-C01,094441,012048,CHI,other/unknown
CHI,265.85,266.37,0.5199999999999818,M-F06-C01,094441,012048,CHI,other/unknown
CHI,289.13,289.83,0.6999999999999886,M-F06-C01,094441,012048,CHI,other/unknown
OTR,8.13,11.97,3.84,M-F06-C01,120914,034521,mujer.,mujer
CHI,8.5,8.85,0.34999999999999964,M-F06-C01,120914,034521,CHI,other/unknown
CHI,9.04,9.36,0.3200000000000003,M-F06-C01,120914,034521,CHI,other/unknown
CHI,87.79,88.07,0.2799999999999869,M-F06-C01,120914,034521,CHI,other/unknown
CHI,94.69,94.94,0.25,M-F06-C01,120914,034521,CHI,other/unknown
OTR,96.01,96.68,0.6700000000000017,M-F06-C01,120914,034521,mujer.,mujer
CHI,223.89,225.07,1.1800000000000068,M-F06-C01,120914,034521,CHI,other/unknown
OTR,226.84,227.62,0.7800000000000011,M-F06-C01,120914,034521,mujer.,mujer
CHI,283.85,284.15,0.2999999999999545,M-F06-C01,120914,034521,CHI,other/unknown
CHI,74.59,74.9,0.3100000000000023,M-F06-C01,122235,035842,CHI,other/unknown
OTR,98.97,100.3,1.3299999999999983,M-F06-C01,122235,035842,niña.,niña
CHI,100.525,101.745,1.2199999999999989,M-F06-C01,122235,035842,CHI,other/unknown
CHI,102.005,102.485,0.480000000000004,M-F06-C01,122235,035842,CHI,other/unknown
OTR,156.88,158.01,1.1299999999999955,M-F06-C01,122235,035842,mujer.,mujer
CHI,159.075,159.395,0.3200000000000216,M-F06-C01,122235,035842,CHI,other/unknown
CHI,159.515,159.915,0.4000000000000057,M-F06-C01,122235,035842,CHI,other/unknown
CHI,168.535,169.475,0.9399999999999977,M-F06-C01,122235,035842,CHI,other/unknown
CHI,169.575,169.865,0.29000000000002046,M-F06-C01,122235,035842,CHI,other/unknown
CHI,181.3,181.56,0.2599999999999909,M-F06-C01,122235,035842,CHI,other/unknown
CHI,182.01,182.3,0.29000000000002046,M-F06-C01,122235,035842,CHI,other/unknown
CHI,186.41,186.86,0.45000000000001705,M-F06-C01,122235,035842,CHI,other/unknown
CHI,187.93,189.72,1.789999999999992,M-F06-C01,122235,035842,CHI,other/unknown
CHI,196.915,197.775,0.8600000000000136,M-F06-C01,122235,035842,CHI,other/unknown
CHI,198.605,199.115,0.5100000000000193,M-F06-C01,122235,035842,CHI,other/unknown
CHI,199.33,199.62,0.28999999999999204,M-F06-C01,122235,035842,CHI,other/unknown
CHI,261.035,262.055,1.0199999999999818,M-F06-C01,122235,035842,CHI,other/unknown
OTR,261.78,264.62,2.840000000000032,M-F06-C01,122235,035842,mujer.,mujer
CHI,272.45,272.92,0.4700000000000273,M-F06-C01,122235,035842,CHI,other/unknown
CHI,16.63,18.21,1.5800000000000018,M-F06-C01,150504,064111,CHI,other/unknown
CHI,23.17,23.82,0.6499999999999986,M-F06-C01,150504,064111,CHI,other/unknown
CHI,24.125,25.045,0.9200000000000017,M-F06-C01,150504,064111,CHI,other/unknown
CHI,25.065,25.555,0.48999999999999844,M-F06-C01,150504,064111,CHI,other/unknown
CHI,34.77,35.42,0.6499999999999986,M-F06-C01,150504,064111,CHI,other/unknown
CHI,35.855,36.485,0.6300000000000026,M-F06-C01,150504,064111,CHI,other/unknown
OTR,36.19,37.38,1.1900000000000048,M-F06-C01,150504,064111,mujer.,mujer
CHI,38.08,38.42,0.3400000000000034,M-F06-C01,150504,064111,CHI,other/unknown
CHI,39.07,39.48,0.4099999999999966,M-F06-C01,150504,064111,CHI,other/unknown
CHI,40.085,40.775,0.6899999999999977,M-F06-C01,150504,064111,CHI,other/unknown
OTR,41.1,46.69,5.589999999999996,M-F06-C01,150504,064111,missing,other/unknown
CHI,41.2,41.73,0.529999999999994,M-F06-C01,150504,064111,CHI,other/unknown
CHI,42.355,43.055,0.7000000000000028,M-F06-C01,150504,064111,CHI,other/unknown
CHI,43.535,44.065,0.5300000000000011,M-F06-C01,150504,064111,CHI,other/unknown
CHI,44.73,45.17,0.44000000000000483,M-F06-C01,150504,064111,CHI,other/unknown
CHI,45.9,46.5,0.6000000000000014,M-F06-C01,150504,064111,CHI,other/unknown
CHI,50.29,50.66,0.36999999999999744,M-F06-C01,150504,064111,CHI,other/unknown
CHI,51.075,51.615,0.5399999999999991,M-F06-C01,150504,064111,CHI,other/unknown
CHI,52.175,52.785,0.6099999999999994,M-F06-C01,150504,064111,CHI,other/unknown
CHI,53.27,53.63,0.35999999999999943,M-F06-C01,150504,064111,CHI,other/unknown
CHI,57.53,57.79,0.259999999999998,M-F06-C01,150504,064111,CHI,other/unknown
CHI,58.02,58.42,0.3999999999999986,M-F06-C01,150504,064111,CHI,other/unknown
CHI,58.64,58.98,0.3399999999999963,M-F06-C01,150504,064111,CHI,other/unknown
CHI,66.4,68.69,2.289999999999992,M-F06-C01,150504,064111,CHI,other/unknown
CHI,72.53,74.14,1.6099999999999994,M-F06-C01,150504,064111,CHI,other/unknown
CHI,74.19,74.47,0.28000000000000114,M-F06-C01,150504,064111,CHI,other/unknown
CHI,75.13,75.35,0.21999999999999886,M-F06-C01,150504,064111,CHI,other/unknown
CHI,76.58,76.94,0.35999999999999943,M-F06-C01,150504,064111,CHI,other/unknown
CHI,77.1,77.4,0.30000000000001137,M-F06-C01,150504,064111,CHI,other/unknown
CHI,80.22,80.54,0.3200000000000074,M-F06-C01,150504,064111,CHI,other/unknown
CHI,81.87,82.95,1.0799999999999983,M-F06-C01,150504,064111,CHI,other/unknown
CHI,86.76,87.01,0.25,M-F06-C01,150504,064111,CHI,other/unknown
CHI,87.425,88.155,0.730000000000004,M-F06-C01,150504,064111,CHI,other/unknown
OTR,88.85,89.16,0.3100000000000023,M-F06-C01,150504,064111,niña.,niña
