aclew_child_id,segment,segment_dur,xds_min,sample,sample_type,xds_mph,ods_min,ods_mph,tds_min,tds_mph,cds_min,cds_mph,homebank_child_id,other_child_id,age_mo_round,age,age_childes,child_sex,mat_ed_yr,mat_ed,fat_ed,length_of_recording,start_of_recording,number_older_sibs,mother_age,father_age,household_size,premature,region,serious_medical_issues,ses_details,Comments,tchiyr.m,motyr.m,nsb.m,hsz.m,tchiyr.sd,motyr.sd,nsb.sd,hsz.sd,rec.start.hr,rec.stop.hr,order,n_spkrs_clip,start.hr,prop_tds,xds_mph.nz,ods_mph.nz,tds_mph.nz,cds_mph.nz,tchiyr.std,chisx.std,mated.std,mated.bin,motyr.std,nsb.std,hsz.std,nsk.std,stthr.std,stthr.tri,stthr.tri.a,stthr.tri.o,Sample,stthr.tri.centered,SplitAge
2625,random-4,5,1.948,NA,NA,23.376,1.405,16.860000000000003,0.543,6.516,0.682,8.184000000000001,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,7,11.899,0.2787474332648871,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,1.4299913450136184,-0.008416666666666739,midday,midday,midday,Random,midday,1;0+
2625,random-5,5,1.413,NA,NA,16.956,1.048,12.576,0.365,4.38,0.425,5.1,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,4,12.935,0.25831564048124556,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,0.2234361476583778,0.0779166666666667,midday,midday,midday,Random,midday,1;0+
2625,random-6,5,0.684,NA,NA,8.208,0.562,6.744000000000001,0.122,1.464,0.196,2.352,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,3,13.506,0.1783625730994152,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.17874891812670238,0.12550000000000003,afternoon,afternoon,afternoon,Random,afternoon,1;0+
2625,random-7,5,1.709,NA,NA,20.508,1.709,20.508,0,0,1.051,12.612,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,3,15.979,0,1,1,0,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.17874891812670238,0.3315833333333333,afternoon,afternoon,afternoon,Random,afternoon,1;0+
2625,random-8,5,3.058,NA,NA,36.696,2.777,33.324,0.281,3.3720000000000003,1.681,20.172,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,3,16.826,0.09189012426422499,1,1,1,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.17874891812670238,0.40216666666666673,afternoon,afternoon,afternoon,Random,afternoon,1;0+
2625,random-9,5,1.228,NA,NA,14.735999999999999,1.228,14.735999999999999,0,0,0.602,7.223999999999999,CM47,M-F37-C02,32,32m;05d,2;08.05,F,8,secondary,secondary,36645,08:22:41,1,27.9,25.4,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.378055555555555,18.557222222222222,9,3,17.315,0,1,1,0,1,1.2920710126192334,F,secondary,6+,0.9335678380710789,-0.06562179588897112,-0.9819805060619656,-0.17874891812670238,0.4429166666666668,afternoon,afternoon,afternoon,Random,afternoon,1;0+
3026,random-1,5,2.81,NA,NA,33.720000000000006,2.283,27.396,0.527,6.324000000000001,1.154,13.847999999999999,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,4,8.657,0.18754448398576512,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,0.2234361476583778,-0.27858333333333335,morning,morning,morning,Random,morning,1;0+
3026,random-2,5,0.213,NA,NA,2.556,0.008,0.096,0.206,2.472,0.206,2.472,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,1,9.778,0.9671361502347418,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,-0.9831190496968628,-0.18516666666666662,morning,morning,morning,Random,morning,1;0+
3026,random-3,5,0.98,NA,NA,11.76,0.755,9.06,0.224,2.688,0.357,4.284,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,3,10.618,0.2285714285714286,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,-0.17874891812670238,-0.11516666666666664,morning,morning,morning,Random,morning,1;0+
3026,random-4,5,0.059,NA,NA,0.708,0.059,0.708,0,0,0,0,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,2,10.903,0,1,1,0,0,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,-0.5809339839117825,-0.09141666666666663,morning,morning,morning,Random,morning,1;0+
3026,random-5,5,0.086,NA,NA,1.032,0.067,0.804,0.019,0.228,0.019,0.228,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,2,12.456,0.22093023255813954,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,-0.5809339839117825,0.03799999999999996,midday,midday,midday,Random,midday,1;0+
3026,random-6,5,0.028,NA,NA,0.336,0,0,0.028,0.336,0.028,0.336,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,1,13.229,1,1,0,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,-0.9831190496968628,0.1024166666666666,afternoon,afternoon,afternoon,Random,afternoon,1;0+
3026,random-7,5,2.736,NA,NA,32.832,2.392,28.704,0.344,4.128,0.918,11.016,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,4,16.283,0.12573099415204678,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,0.2234361476583778,0.35691666666666677,afternoon,afternoon,afternoon,Random,afternoon,1;0+
3026,random-8,5,4.803,NA,NA,57.636,4.345,52.14,0.457,5.484000000000001,1.701,20.412,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,4,16.462,0.0951488652925255,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,0.2234361476583778,0.3718333333333333,afternoon,afternoon,afternoon,Random,afternoon,1;0+
3026,random-9,5,3.317,NA,NA,39.804,3.233,38.79600000000001,0.084,1.0080000000000002,1.934,23.208,CM55,M-F43-C02,36,36m;02d,3;00.02,M,5,primary,primary,42412,08:19:52,2,27.8,34.4,5,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.331111111111111,20.112222222222222,10,4,17.161,0.025324088031353633,1,1,1,1,1.617120323969984,M,primary,0-5,0.9117044226595786,0.5905961630007395,-0.6546536707079771,0.2234361476583778,0.43008333333333343,afternoon,afternoon,afternoon,Random,afternoon,1;0+
6216,random-1,5,0.924,NA,NA,11.088000000000001,0.03,0.36,0.895,10.74,0.895,10.74,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,1,9.765,0.9686147186147186,1,1,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,-0.9831190496968628,-0.18624999999999994,morning,morning,morning,Random,morning,1;0+
6216,random-2,5,1.41,NA,NA,16.919999999999998,0.03,0.36,1.379,16.548,1.379,16.548,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,1,10.264,0.9780141843971631,1,1,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,-0.9831190496968628,-0.14466666666666672,morning,morning,morning,Random,morning,1;0+
6216,random-3,5,0.337,NA,NA,4.0440000000000005,0,0,0.337,4.0440000000000005,0.337,4.0440000000000005,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,1,11.406,1,1,0,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,-0.9831190496968628,-0.049499999999999954,midday,midday,midday,Random,midday,1;0+
6216,random-4,5,1.223,NA,NA,14.676,1.223,14.676,0,0,0,0,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,2,13.197,0,1,1,0,0,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,-0.5809339839117825,0.09974999999999994,afternoon,afternoon,afternoon,Random,afternoon,1;0+
6216,random-5,5,0,NA,NA,0,0,0,0,0,0,0,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,0,13.312,NaN,0,0,0,0,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,-1.385304115481943,0.10933333333333328,afternoon,afternoon,afternoon,Random,afternoon,1;0+
6216,random-6,5,1.938,NA,NA,23.256,1.391,16.692,0.546,6.5520000000000005,0.546,6.5520000000000005,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,3,14.399,0.281733746130031,1,1,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,-0.17874891812670238,0.1999166666666666,afternoon,afternoon,afternoon,Random,afternoon,1;0+
6216,random-7,5,1.536,NA,NA,18.432000000000002,0.508,6.096,1.028,12.336,1.028,12.336,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,4,14.548,0.6692708333333334,1,1,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,0.2234361476583778,0.21233333333333335,afternoon,afternoon,afternoon,Random,afternoon,1;0+
6216,random-8,5,1.378,NA,NA,16.535999999999998,0.739,8.867999999999999,0.639,7.668,0.713,8.556000000000001,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,4,15.953,0.46371552975326563,1,1,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,0.2234361476583778,0.32941666666666664,afternoon,afternoon,afternoon,Random,afternoon,1;0+
6216,random-9,5,4.012,NA,NA,48.14399999999999,3.928,47.135999999999996,0.085,1.02,0.085,1.02,CM25,M-F19-C01,27,26m;25d,2;02.25,F,5,primary,primary,32539,09:29:48,0,17.1,19.3,4,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.496666666666666,18.53527777777778,8,4,17.383,0.021186440677966104,1,1,1,1,0.8857593734307952,F,primary,0-5,-1.4276810263709938,-0.7218397547786817,-0.9819805060619656,0.2234361476583778,0.4485833333333333,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7176,random-1,5,3.881,NA,NA,46.572,3.64,43.68,0.241,2.892,2.48,29.759999999999998,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,5,8.874,0.06209739757794383,1,1,1,1,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.26049999999999995,morning,morning,morning,Random,morning,Under 1;0
7176,random-2,5,0,NA,NA,0,0,0,0,0,0,0,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,0,10.393,NaN,0,0,0,0,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,-1.385304115481943,-0.1339166666666666,morning,morning,morning,Random,morning,Under 1;0
7176,random-3,5,0,NA,NA,0,0,0,0,0,0,0,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,0,10.533,NaN,0,0,0,0,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,-1.385304115481943,-0.12225000000000004,morning,morning,morning,Random,morning,Under 1;0
7176,random-4,5,0,NA,NA,0,0,0,0,0,0,0,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,0,11.168,NaN,0,0,0,0,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,-1.385304115481943,-0.0693333333333334,midday,midday,midday,Random,midday,Under 1;0
7176,random-5,5,0,NA,NA,0,0,0,0,0,0,0,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,0,12.707,NaN,0,0,0,0,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,-1.385304115481943,0.05891666666666673,midday,midday,midday,Random,midday,Under 1;0
7176,random-6,5,0,NA,NA,0,0,0,0,0,0,0,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,0,13.046,NaN,0,0,0,0,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,-1.385304115481943,0.08716666666666661,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
7176,random-7,5,2.413,NA,NA,28.956,2.413,28.956,0,0,0.449,5.388,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,6,16.617,0,1,1,0,1,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.3847500000000001,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
7176,random-8,5,3.949,NA,NA,47.388,3.375,40.5,0.574,6.887999999999999,0.863,10.356,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,6,16.776,0.14535325398835147,1,1,1,1,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.39799999999999996,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
7176,random-9,5,4.13,NA,NA,49.559999999999995,4.13,49.559999999999995,0,0,0.567,6.803999999999999,CM07,M-F05-C01,4,03m;18d,0;03.18,M,12,preparatory,preparatory,34852,08:24:07,1,21.6,25.5,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.401944444444444,18.083055555555553,2,6,17.249,0,1,1,0,1,-0.9832741668360206,M,preparatory,6+,-0.44382733285346326,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.43741666666666656,afternoon,afternoon,afternoon,Random,afternoon,Under 1;0
7220,random-1,5,7.019,NA,NA,84.228,5.024,60.288,1.995,23.94,2.97,35.64000000000001,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,5,9.091,0.28422852258156434,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.24241666666666672,morning,morning,morning,Random,morning,1;0+
7220,random-2,5,6.036,NA,NA,72.43199999999999,4.205,50.46,1.831,21.971999999999998,2.114,25.368,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,6,9.2,0.30334658714380386,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,1.0278062792285383,-0.2333333333333334,morning,morning,morning,Random,morning,1;0+
7220,random-3,5,3.815,NA,NA,45.78,3.684,44.208,0.131,1.572,1.207,14.484,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,5,10.23,0.034338138925294893,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.14749999999999996,morning,morning,morning,Random,morning,1;0+
7220,random-4,5,5.409,NA,NA,64.90799999999999,5.409,64.90799999999999,0,0,0.122,1.464,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,5,11.34,0,1,1,0,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.625621213443458,-0.055000000000000014,midday,midday,midday,Random,midday,1;0+
7220,random-5,5,1.91,NA,NA,22.92,1.608,19.296,0.302,3.6239999999999997,0.779,9.347999999999999,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,6,12.819,0.1581151832460733,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,1.0278062792285383,0.06825000000000007,midday,midday,midday,Random,midday,1;0+
7220,random-6,5,4.472,NA,NA,53.664,4.472,53.664,0,0,0,0,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,3,13.168,0,1,1,0,0,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,-0.17874891812670238,0.09733333333333327,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7220,random-7,5,0.053,NA,NA,0.636,0.053,0.636,0,0,0.011,0.13199999999999998,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,2,13.687,0,1,1,0,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,-0.5809339839117825,0.14058333333333328,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7220,random-8,5,4.072,NA,NA,48.864000000000004,4.072,48.864000000000004,0,0,0.062,0.744,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,4,14.78,0,1,1,0,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,0.2234361476583778,0.2316666666666666,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7220,random-9,5,3.663,NA,NA,43.955999999999996,3.573,42.876,0.09,1.0799999999999998,1.695,20.34,CM17,M-F13-C01,22,22m;03d,1;10.03,F,12,preparatory,preparatory,35502,08:31:53,1,30.6,24.6,8,unknown,Southern Mexico,no,agriculturalist,NA,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,8.53138888888889,18.393055555555556,7,7,17.028,0.024570024570024572,1,1,1,1,0.479447734242357,F,preparatory,6+,1.5238800541815978,-0.06562179588897112,0.32732683535398854,1.4299913450136184,0.4189999999999999,afternoon,afternoon,afternoon,Random,afternoon,1;0+
7326,random-1,5,5.794,NA,NA,69.52799999999999,5.763,69.156,0.03,0.36,0.363,4.356,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,8,10.415,0.005177770107007249,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,1.8321764107986986,-0.1320833333333334,morning,morning,morning,Random,morning,1;0+
7326,random-2,5,1.026,NA,NA,12.312,0.476,5.712,0.55,6.6000000000000005,0.791,9.492,CM04,M-F03-C01,14,14m;10d,1;02.10,M,0,none,primary,32899,09:21:53,0,20.6,35.6,8,unknown,Southern Mexico,no,agriculturalist,Parental DOBs estimated,16.1,23.63,1.1,7,12.305825178887165,4.573850796769731,1.523883926754995,3.0550504633038935,9.364722222222222,18.50333333333333,6,3,11.286,0.5360623781676414,1,1,1,1,-0.17065088845914417,M,none,0-5,-0.6624614869684701,-0.7218397547786817,0.32732683535398854,-0.17874891812670238,-0.05950000000000003,midday,midday,midday,Random,midday,1;0+
